,Unnamed: 0,Date,Time,Condition,last Condition
1576,1576,2022-11-29,1:30 PM,fair,Fair
1577,1577,2022-11-29,2:00 PM,fair,Fair
1578,1578,2022-11-29,2:30 PM,fair,Fair
1579,1579,2022-11-29,3:00 PM,fair,Fair
1580,1580,2022-11-29,3:30 PM,fair,Fair
1581,1581,2022-11-29,3:55 PM,fair,Fair
1582,1582,2022-11-29,4:00 PM,fair,Fair
1583,1583,2022-11-29,4:20 PM,fair,Fair
1584,1584,2022-11-29,4:30 PM,fair,Fair
1585,1585,2022-11-29,4:50 PM,fair,Fair
1586,1586,2022-11-29,5:00 PM,fair,Fair
1587,1587,2022-11-29,5:20 PM,fair,Fair
1588,1588,2022-11-29,5:30 PM,fair,Fair
1589,1589,2022-11-29,5:55 PM,fair,Fair
1590,1590,2022-11-29,6:00 PM,fair,Fair
1591,1591,2022-11-29,6:20 PM,fair,Fair
1592,1592,2022-11-29,6:30 PM,fair,Fair
1593,1593,2022-11-29,6:50 PM,fair,Fair
1594,1594,2022-11-29,7:00 PM,fair,Fair
1595,1595,2022-11-29,7:20 PM,fair,Fair
1596,1596,2022-11-29,7:30 PM,fair,Fair
1597,1597,2022-11-29,7:50 PM,fair,Fair
1598,1598,2022-11-30,8:00 PM,fair,Fair
1599,1599,2022-11-30,8:20 PM,fair,Fair
1600,1600,2022-11-30,8:30 PM,fair,Fair
1601,1601,2022-11-30,8:50 PM,fair,Fair
1602,1602,2022-11-30,9:00 PM,fair,Fair
1603,1603,2022-11-30,9:20 PM,fair,Fair
1604,1604,2022-11-30,9:30 PM,fair,Fair
1605,1605,2022-11-30,9:50 PM,fair,Fair
1606,1606,2022-11-30,10:00 PM,fair,Fair
1607,1607,2022-11-30,10:20 PM,fair,Fair
1608,1608,2022-11-30,10:30 PM,fair,Fair
1609,1609,2022-11-30,11:00 PM,fair,Fair
1610,1610,2022-11-30,12:30 AM,fair,Fair
1611,1611,2022-11-30,1:00 AM,fair,Fair
1612,1612,2022-11-30,1:30 AM,fair,Fair
1613,1613,2022-11-30,2:00 AM,fair,Fair
1614,1614,2022-11-30,2:30 AM,fair,Fair
1615,1615,2022-11-30,3:00 AM,fair,Fair
1616,1616,2022-11-30,3:30 AM,fair,Fair
1617,1617,2022-11-30,4:00 AM,fair,Fair
1618,1618,2022-11-30,3:30 AM,fair,Fair
1619,1619,2022-11-30,4:00 AM,fair,Fair
1620,1620,2022-11-30,4:30 AM,fair,Fair
1621,1621,2022-11-30,5:00 AM,fair,Fair
1622,1622,2022-11-30,5:30 AM,fair,Fair
1623,1623,2022-11-30,6:00 AM,fair,Fair
1624,1624,2022-11-30,6:30 AM,fair,Fair
1625,1625,2022-11-30,7:00 AM,fair,Fair
1626,1626,2022-11-30,7:30 AM,fair,Fair
1627,1627,2022-11-30,8:00 AM,fair,Fair
1628,1628,2022-11-30,8:30 AM,fair,Fair
1629,1629,2022-11-30,9:00 AM,fair,Fair
1630,1630,2022-11-30,9:30 AM,fair,Fair
1631,1631,2022-11-30,10:00 AM,fair,Fair
1632,1632,2022-11-30,10:30 AM,fair,Fair
1633,1633,2022-11-30,11:00 AM,fair,Fair
1634,1634,2022-11-30,11:30 AM,fair,Fair
1635,1635,2022-11-30,12:00 PM,fair,Fair
1636,1636,2022-11-30,12:30 PM,fair,Fair
1637,1637,2022-11-30,1:00 PM,fair,Fair
1638,1638,2022-11-30,1:30 PM,fair,Fair
1639,1639,2022-11-30,2:00 PM,fair,Fair
1640,1640,2022-11-30,2:30 PM,fair,Fair
1641,1641,2022-11-30,3:00 PM,fair,Fair
1642,1642,2022-11-30,3:30 PM,fair,Fair
1643,1643,2022-11-30,3:55 PM,fair,Fair
1644,1644,2022-11-30,4:00 PM,fair,Fair
1645,1645,2022-11-30,4:30 PM,fair,Fair
1646,1646,2022-11-30,4:55 PM,fair,Fair
1647,1647,2022-11-30,5:00 PM,fair,Fair
1648,1648,2022-11-30,5:30 PM,fair,Fair
1649,1649,2022-11-30,5:50 PM,fair,Fair
1650,1650,2022-11-30,6:00 PM,fair,Fair
1651,1651,2022-11-30,6:30 PM,fair,Fair
1652,1652,2022-11-30,6:55 PM,fair,Fair
1653,1653,2022-11-30,7:00 PM,fair,Fair
1654,1654,2022-11-30,7:30 PM,mostly cloudy,Mostly Cloudy
1655,1655,2022-11-30,7:55 PM,mostly cloudy,Mostly Cloudy
